legacy_url,legacy_path,numeric_class,proposed_base_path,base_family_indexed_count,migration_action,target_slug,redirect_required,evidence_status,publication_status,notes
"https://www.mcpserver.in/glossary/mcp-compliance-checker-104","/glossary/mcp-compliance-checker-104","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-compliance-checker",1,"REDIRECT_TO_BASE","mcp-compliance-checker","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-config-map-46","/glossary/mcp-config-map-46","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-config-map",1,"REDIRECT_TO_BASE","mcp-config-map","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-container-registry-1","/glossary/mcp-container-registry-1","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-container-registry",2,"REDIRECT_TO_BASE","mcp-container-registry","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-container-registry-127","/glossary/mcp-container-registry-127","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-container-registry",2,"REDIRECT_TO_BASE","mcp-container-registry","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-data-migrator-60","/glossary/mcp-data-migrator-60","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-data-migrator",1,"REDIRECT_TO_BASE","mcp-data-migrator","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-data-pipeline-31","/glossary/mcp-data-pipeline-31","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-data-pipeline",1,"REDIRECT_TO_BASE","mcp-data-pipeline","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-data-validator-117","/glossary/mcp-data-validator-117","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-data-validator",1,"REDIRECT_TO_BASE","mcp-data-validator","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-database-service-23","/glossary/mcp-database-service-23","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-database-service",1,"REDIRECT_TO_BASE","mcp-database-service","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-decision-engine-111","/glossary/mcp-decision-engine-111","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-decision-engine",1,"REDIRECT_TO_BASE","mcp-decision-engine","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-dependency-check-107","/glossary/mcp-dependency-check-107","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-dependency-check",1,"REDIRECT_TO_BASE","mcp-dependency-check","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-disaster-recovery-57","/glossary/mcp-disaster-recovery-57","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-disaster-recovery",1,"REDIRECT_TO_BASE","mcp-disaster-recovery","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-dns-provider-3","/glossary/mcp-dns-provider-3","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-dns-provider",1,"REDIRECT_TO_BASE","mcp-dns-provider","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-email-service-70","/glossary/mcp-email-service-70","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-email-service",1,"REDIRECT_TO_BASE","mcp-email-service","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-event-bus-6","/glossary/mcp-event-bus-6","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-event-bus",1,"REDIRECT_TO_BASE","mcp-event-bus","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-event-processor-63","/glossary/mcp-event-processor-63","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-event-processor",1,"REDIRECT_TO_BASE","mcp-event-processor","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-experiment-tracker-37","/glossary/mcp-experiment-tracker-37","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-experiment-tracker",1,"REDIRECT_TO_BASE","mcp-experiment-tracker","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-file-storage-20","/glossary/mcp-file-storage-20","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-file-storage",1,"REDIRECT_TO_BASE","mcp-file-storage","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-file-watcher-75","/glossary/mcp-file-watcher-75","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-file-watcher",1,"REDIRECT_TO_BASE","mcp-file-watcher","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-function-orchestrator-53","/glossary/mcp-function-orchestrator-53","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-function-orchestrator",1,"REDIRECT_TO_BASE","mcp-function-orchestrator","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-graph-database-27","/glossary/mcp-graph-database-27","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-graph-database",1,"REDIRECT_TO_BASE","mcp-graph-database","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-graphql-gateway-79","/glossary/mcp-graphql-gateway-79","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-graphql-gateway",1,"REDIRECT_TO_BASE","mcp-graphql-gateway","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-health-check-43","/glossary/mcp-health-check-43","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-health-check",1,"REDIRECT_TO_BASE","mcp-health-check","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-http-cache-50","/glossary/mcp-http-cache-50","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-http-cache",1,"REDIRECT_TO_BASE","mcp-http-cache","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-hyperparameter-tune-38","/glossary/mcp-hyperparameter-tune-38","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-hyperparameter-tune",1,"REDIRECT_TO_BASE","mcp-hyperparameter-tune","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-identity-service-145","/glossary/mcp-identity-service-145","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-identity-service",2,"REDIRECT_TO_BASE","mcp-identity-service","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-identity-service-19","/glossary/mcp-identity-service-19","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-identity-service",2,"REDIRECT_TO_BASE","mcp-identity-service","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-key-value-store-26","/glossary/mcp-key-value-store-26","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-key-value-store",1,"REDIRECT_TO_BASE","mcp-key-value-store","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-license-checker-108","/glossary/mcp-license-checker-108","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-license-checker",1,"REDIRECT_TO_BASE","mcp-license-checker","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-liveness-probe-45","/glossary/mcp-liveness-probe-45","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-liveness-probe",1,"REDIRECT_TO_BASE","mcp-liveness-probe","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-load-balancer-15","/glossary/mcp-load-balancer-15","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-load-balancer",1,"REDIRECT_TO_BASE","mcp-load-balancer","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-log-aggregator-65","/glossary/mcp-log-aggregator-65","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-log-aggregator",1,"REDIRECT_TO_BASE","mcp-log-aggregator","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-log-rotation-99","/glossary/mcp-log-rotation-99","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-log-rotation",1,"REDIRECT_TO_BASE","mcp-log-rotation","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-logging-service-13","/glossary/mcp-logging-service-13","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-logging-service",1,"REDIRECT_TO_BASE","mcp-logging-service","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-message-broker-5","/glossary/mcp-message-broker-5","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-message-broker",1,"REDIRECT_TO_BASE","mcp-message-broker","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-message-router-62","/glossary/mcp-message-router-62","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-message-router",1,"REDIRECT_TO_BASE","mcp-message-router","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-metric-collector-66","/glossary/mcp-metric-collector-66","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-metric-collector",1,"REDIRECT_TO_BASE","mcp-metric-collector","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-metric-export-101","/glossary/mcp-metric-export-101","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-metric-export",1,"REDIRECT_TO_BASE","mcp-metric-export","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-ml-model-serving-156","/glossary/mcp-ml-model-serving-156","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-ml-model-serving",2,"REDIRECT_TO_BASE","mcp-ml-model-serving","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-ml-model-serving-30","/glossary/mcp-ml-model-serving-30","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-ml-model-serving",2,"REDIRECT_TO_BASE","mcp-ml-model-serving","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-model-registry-162","/glossary/mcp-model-registry-162","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-model-registry",1,"REDIRECT_TO_BASE","mcp-model-registry","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-monitoring-tool-12","/glossary/mcp-monitoring-tool-12","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-monitoring-tool",1,"REDIRECT_TO_BASE","mcp-monitoring-tool","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-nosql-db-24","/glossary/mcp-nosql-db-24","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-nosql-db",1,"REDIRECT_TO_BASE","mcp-nosql-db","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-notification-service-69","/glossary/mcp-notification-service-69","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-notification-service",1,"REDIRECT_TO_BASE","mcp-notification-service","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-object-store-21","/glossary/mcp-object-store-21","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-object-store",1,"REDIRECT_TO_BASE","mcp-object-store","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-policy-engine-109","/glossary/mcp-policy-engine-109","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-policy-engine",1,"REDIRECT_TO_BASE","mcp-policy-engine","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-polling-service-88","/glossary/mcp-polling-service-88","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-polling-service",1,"REDIRECT_TO_BASE","mcp-polling-service","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-process-monitor-97","/glossary/mcp-process-monitor-97","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-process-monitor",1,"REDIRECT_TO_BASE","mcp-process-monitor","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-process-restart-98","/glossary/mcp-process-restart-98","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-process-restart",1,"REDIRECT_TO_BASE","mcp-process-restart","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-pubsub-system-90","/glossary/mcp-pubsub-system-90","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-pubsub-system",1,"REDIRECT_TO_BASE","mcp-pubsub-system","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-push-notification-72","/glossary/mcp-push-notification-72","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-push-notification",1,"REDIRECT_TO_BASE","mcp-push-notification","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-range-validator-121","/glossary/mcp-range-validator-121","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-range-validator",1,"REDIRECT_TO_BASE","mcp-range-validator","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-readiness-probe-44","/glossary/mcp-readiness-probe-44","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-readiness-probe",1,"REDIRECT_TO_BASE","mcp-readiness-probe","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-replication-service-58","/glossary/mcp-replication-service-58","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-replication-service",1,"REDIRECT_TO_BASE","mcp-replication-service","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-rule-engine-110","/glossary/mcp-rule-engine-110","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-rule-engine",1,"REDIRECT_TO_BASE","mcp-rule-engine","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-schema-registry-61","/glossary/mcp-schema-registry-61","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-schema-registry",1,"REDIRECT_TO_BASE","mcp-schema-registry","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-schema-validator-118","/glossary/mcp-schema-validator-118","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-schema-validator",1,"REDIRECT_TO_BASE","mcp-schema-validator","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-search-engine-10","/glossary/mcp-search-engine-10","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-search-engine",2,"REDIRECT_TO_BASE","mcp-search-engine","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-search-engine-136","/glossary/mcp-search-engine-136","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-search-engine",2,"REDIRECT_TO_BASE","mcp-search-engine","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-secret-management-2","/glossary/mcp-secret-management-2","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-secret-management",1,"REDIRECT_TO_BASE","mcp-secret-management","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-security-scanner-105","/glossary/mcp-security-scanner-105","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-security-scanner",1,"REDIRECT_TO_BASE","mcp-security-scanner","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-serverless-func-52","/glossary/mcp-serverless-func-52","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-serverless-func",1,"REDIRECT_TO_BASE","mcp-serverless-func","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-sms-gateway-71","/glossary/mcp-sms-gateway-71","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-sms-gateway",1,"REDIRECT_TO_BASE","mcp-sms-gateway","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-socket-adapter-87","/glossary/mcp-socket-adapter-87","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-socket-adapter",1,"REDIRECT_TO_BASE","mcp-socket-adapter","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-sse-gateway-85","/glossary/mcp-sse-gateway-85","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-sse-gateway",1,"REDIRECT_TO_BASE","mcp-sse-gateway","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-ssl-terminator-49","/glossary/mcp-ssl-terminator-49","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-ssl-terminator",1,"REDIRECT_TO_BASE","mcp-ssl-terminator","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-stream-aggregator-64","/glossary/mcp-stream-aggregator-64","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-stream-aggregator",1,"REDIRECT_TO_BASE","mcp-stream-aggregator","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-stream-processing-159","/glossary/mcp-stream-processing-159","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-stream-processing",2,"REDIRECT_TO_BASE","mcp-stream-processing","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-stream-processing-33","/glossary/mcp-stream-processing-33","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-stream-processing",2,"REDIRECT_TO_BASE","mcp-stream-processing","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-subscription-manager-89","/glossary/mcp-subscription-manager-89","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-subscription-manager",1,"REDIRECT_TO_BASE","mcp-subscription-manager","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-sync-engine-59","/glossary/mcp-sync-engine-59","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-sync-engine",1,"REDIRECT_TO_BASE","mcp-sync-engine","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-task-queue-7","/glossary/mcp-task-queue-7","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-task-queue",1,"REDIRECT_TO_BASE","mcp-task-queue","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-task-runner-93","/glossary/mcp-task-runner-93","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-task-runner",1,"REDIRECT_TO_BASE","mcp-task-runner","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-thread-pool-95","/glossary/mcp-thread-pool-95","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-thread-pool",1,"REDIRECT_TO_BASE","mcp-thread-pool","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-trace-collector-67","/glossary/mcp-trace-collector-67","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-trace-collector",1,"REDIRECT_TO_BASE","mcp-trace-collector","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-trace-export-102","/glossary/mcp-trace-export-102","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-trace-export",1,"REDIRECT_TO_BASE","mcp-trace-export","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
"https://www.mcpserver.in/glossary/mcp-traffic-manager-16","/glossary/mcp-traffic-manager-16","GENERATED_NUMERIC_SUFFIX","/glossary/mcp-traffic-manager",1,"REDIRECT_TO_BASE","mcp-traffic-manager","True","UNRESOLVED","PENDING","Legacy generated numeric suffix; requires semantic successor decision."
